,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"f[8,9]",-0.12303277024838644,0.01626297226731525,0.5444387774070065,-1.5208892184083513,-0.24161577264539982,-0.06522224963925893,0.06171692514216558,0.8918089331910425,1120.7229289782242,1.0062182342537953
"f[1,10]",0.8902878336094788,0.005080080679443852,0.22907272529889927,0.4396112147445936,0.7513180360808089,0.880262019861719,1.0223966445845607,1.3633803456357867,2033.3191279890461,1.0061640997237076
"f[2,10]",-0.05230570127866353,0.00510749198247215,0.23074851866398738,-0.5316054111122103,-0.18837568863106696,-0.04497225083278706,0.08880316961472691,0.4039083546607541,2041.0914157722564,1.006222220531354
"f[3,10]",-0.26056922268101673,0.0050707491953578595,0.2300239983755295,-0.7305155548935498,-0.3976425799364357,-0.2536948518466805,-0.11697715151457895,0.1830923409015034,2057.7946591874966,1.0060802738701529
"f[4,10]",-0.15112835365711016,0.005070031228750185,0.2300060077833929,-0.6272843999769744,-0.2848984038939209,-0.14332170268787064,-0.012497128778183998,0.2929565829982218,2058.0555423889136,1.0054932135090537
"f[5,10]",0.14003881587445294,0.01633999607591596,0.5461049068562885,-0.8624118568712255,-0.047441036013531425,0.0820591901073836,0.2485878970613411,1.5601230545075333,1116.9873680836527,1.006619299840894
"f[6,10]",-0.03820251087680609,0.016339980654705853,0.5460899511267091,-1.4628021821295547,-0.15510355750236854,0.019477649331703692,0.15147904282596905,0.9494534642475334,1116.9282971252273,1.0070764839926676
"f[7,10]",0.004485897507800377,0.01649037481822804,0.5464251853362746,-1.4164694186296483,-0.11258546809328246,0.05950708538476477,0.19866960066956865,1.009092105908695,1097.9949997983585,1.0069313328622447
"f[8,10]",-0.13200077181885397,0.01626834233904674,0.546238030452193,-1.5330883477596307,-0.25318331881144296,-0.07511562637491422,0.05887539561454609,0.8819284408162823,1127.3980035983568,1.005994499600911
"df[1,1]",2.457302207392561,0.023773221106383784,0.9242630309956127,0.5237485629474594,1.9055203395256348,2.5018267033086916,3.0507880339929265,4.170242882628216,1511.5242023127348,1.0005719796541328
"df[2,1]",-1.3968073032069184,0.021188647366033334,0.8464618292993508,-3.010025788758128,-1.932608905996418,-1.418112969559678,-0.8765676251751413,0.38224626898693526,1595.9096131853812,1.0000662069595505
"df[3,1]",0.7140872489698079,0.021003433024410288,0.8559230813653845,-0.9081600200020767,0.15976629138774237,0.6905276593491181,1.230749850158845,2.4651389916864472,1660.6912732588607,1.0001081271151397
"df[4,1]",-1.3822072914874401,0.02195785110709158,0.8734028783901198,-2.9965191632914094,-1.9504090871109467,-1.4173749713793244,-0.8745994362910146,0.44119256169455734,1582.156959626856,1.0013905319399767
"df[5,1]",0.24909632206000704,0.00985689660424486,0.38864229203183387,-0.47359004613100353,0.01967774003206022,0.22937999043886476,0.4578569938457102,1.0810758818608979,1554.6037663562847,1.0007056872099849
"df[6,1]",-0.16349830608860694,0.09966049619585883,0.39031364018085024,-1.0197185742513213,-0.37855263555604907,-0.11627980649145903,0.0634553506498839,0.5478163591209915,15.338446192485657,1.1176112308916468
"df[7,1]",-0.031179031962045058,0.10250489220997501,0.39074253355100813,-0.886816830423937,-0.2374077820421034,0.004847557713680093,0.18817980651521543,0.7215845251412036,14.530889147422895,1.117113053791472
"df[8,1]",-0.1793047245159595,0.033249873330092126,0.3614183071414329,-0.9831938207374392,-0.35453963112808784,-0.150424838356519,0.015018398710121738,0.5178262705505812,118.15178969299185,1.0296657867759276
"df[1,2]",2.662888610811276,0.020308989231637046,0.7512963073869434,1.0686453462224474,2.2116328498266067,2.70199663524163,3.1404485801115714,4.0380570513020295,1368.5034290087317,1.0002708172188495
